date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_ni_including_minority_int_ratio,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_st_deferred_revenue,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_notes_receivable,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_accum_depr,bs_goodwill,bs_other_current_liabs_detailed,bs_loans_receivable,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,is_depr_exp,is_xo_gl_net_of_tax,is_discontinued_operations,is_extraord_items_and_acctg_chng,is_other_oper_income,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_change_in_inventories,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_cash_from_inv_act,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_free_cash_flow_firm,cf_acct_rcv_unbilled_rev,cf_cash_for_divestitures,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_debt_and_capital_lease,cf_asset_impairment_charge,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cash_flow_per_sh,bs_invtry_adj,bs_pension_liabilities,bs_minority_noncontrolling_interest,is_tot_cash_pfd_dvd,bs_pfd_eqty_and_hybrid_cptl,ev_to_ttm_ebitda,ev_to_ttm_ebit,is_min_noncontrol_interest_credits,bs_amt_of_tsy_stock,bs_deferred_tax_liabs_st,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,div_per_shr,cf_dvd_paid
2012-06-30,000333.SZ,quarterly,Q2,2012,CNY,31654042840.0,31654042840.0,24622454530.0,24622454530.0,7030958970.0,4101834620.0,3946338700.0,,155495920.0,2929124350.0,415838100.0,-105821620.0,,105821620.0,521659720.0,2513286250.0,534291290.0,1978994960.0,262987400.0,1120991180.0,1120991180.0,,,,,,,2929124350.0,7.7329422540517205,2929124350.0,2929124350.0,22.21387121241414,9.25355527193063,3.5413839099991566,17161780520.0,17097184610.0,64595910.0,,16050998570.0,-16050998570.0,11390324870.0,,37600575370.0,66152680760.0,21521608860.0,21521608860.0,,,10257911890.0,6873090530.0,3514903760.0,3384821360.0,31779520750.0,97932201510.0,,31099068760.0,-493926060.0,-30605142700.0,10170465230.0,9806652550.0,,50208456990.0,,60378922220.0,6978946510.0,6978946510.0,,127183010.0,,127183010.0,7106129520.0,67485051740.0,3423355080.0,1000000000.0,2423355080.0,9552123550.0,,12913041490.0,30447149770.0,97932201510.0,3750000000.0,,-311585550.0,-1.0233652488122535,25.888743022296527,1.0956253991908371,-47.35886602809656,,,,,,3358186770.0,50208456990.0,,,,,,,,,17149411740.0,17521739500.0,45235643570.0,37.91128054464861,0.9787505253117135,0.16083384729699274,,17586335410.0,,108943109889.33,8424507777.509999,8424507777.509999,-208881506.0929256,3493651928.5870748,,5.015307723310105,,1716007560.0,,1716007560.0,,,,,,,,,,,,,,-1094974610.0,-1094974610.0,-1083822290.0,,,2667198770.0,2360530530.0,-4664720.0,1276708240.0,-1094974610.0,-1094974610.0,55093610.0,,,,74639600.0,74639600.0,,-99514220.0,29114810.0,29114810.0,-29114810.0,-1094974610.0,,,1143156090.0,-5355767880.0,6498923970.0,,6912130.0,6912130.0,,,11390324870.0,,17534108280.0,,,2.079853204809888,2.079853204809888,-858003780.0,,,,,,,-1449824330.0
2012-09-30,000333.SZ,quarterly,Q3,2012,CNY,23966420500.0,23966420500.0,18391920740.0,18391920740.0,5574499760.0,3844475690.0,3702672290.0,,141803400.0,1730024070.0,-248336690.0,-53903740.0,17194530.0,71098270.0,-194432950.0,1978360760.0,359823530.0,1618537230.0,14675230.0,816606230.0,816606230.0,3734479710.0,0.21866666668808865,0.43340367485890025,3734479710.0,0.21866666668808865,0.43340367485890025,1730024070.0,8.189969805662995,1730024070.0,1730024070.0,23.259625942055052,7.218533405937695,3.4072932584989073,18688743860.0,18648932620.0,39811240.0,,14325425990.0,-14325425990.0,10711803460.0,,35956109140.0,65356656460.0,21673486850.0,21673486850.0,,,10525849180.0,7114449680.0,3613034670.0,3411399500.0,32199336030.0,97555992490.0,,28539179680.0,122873430.0,-28662053110.0,11168680070.0,8650506550.0,,48479183380.0,,59647863450.0,5559753230.0,5559753230.0,,194627370.0,,194627370.0,5754380600.0,65402244050.0,3845828590.0,1000000000.0,2845828590.0,10181904490.0,,13792390970.0,32153748440.0,97555992490.0,3750000000.0,,-4438672840.0,-13.804526860321484,27.68561656738062,1.095708256420373,-52.53374623257868,,,,,,3501415010.0,48479183380.0,,6.417606296219508,0.463257054354166,0.463257054354166,5.004376864053172,2.9942335635289874,6.704896184855694,,16728433300.0,16401046910.0,46271695260.0,36.15262679701526,1.019961310506367,0.155262075348122,,16440858150.0,4.391788999705129,105634597973.95,8651441678.4,8651441678.4,-92256586.37048054,2521210123.6295195,,6.505228087212798,,1603862000.0,,1603862000.0,,,,,,,,,,,,,,-611226780.0,-611226780.0,-595915290.0,,,-901007680.0,-609309710.0,9027330.0,-1205225000.0,-611226780.0,-611226780.0,-1184809390.0,-0.16367120120194736,,,118292080.0,123698200.0,-5406120.0,378330.0,-105959410.0,-105959410.0,105959410.0,-597159584.8149561,,,-576183100.0,-7315965730.0,6739782630.0,,2600490.0,2600490.0,,,10711803460.0,,18361357470.0,,,1.8957588249075747,1.8957588249075747,-801931000.0,,,,,,-0.23239678279039305,867881070.0
2012-12-31,000333.SZ,quarterly,Q4,2012,CNY,20738993880.0,20738993880.0,15659805050.0,15659805050.0,5105127730.0,4177884800.0,4024506900.0,,153377900.0,927242930.0,-555414310.0,719138810.0,1132656950.0,413518140.0,-1274553120.0,1482657240.0,328562840.0,1154094400.0,248842140.0,701468270.0,701468270.0,,,,,,,927242930.0,7.166146737380777,927242930.0,927242930.0,24.49100886662685,4.471012120285172,3.382364033948979,14498601370.0,14267051430.0,231549940.0,,9864573620.0,-9864573620.0,13350000920.0,,27713588480.0,55562190770.0,21477567070.0,21853225010.0,,,10696769140.0,7145219480.0,3672190930.0,3551549660.0,32174336210.0,87736526980.0,,25016982890.0,917644570.0,-25934627460.0,9026915330.0,5082087080.0,,41783248530.0,,50810163860.0,3537724570.0,3537724570.0,,223153210.0,,223153210.0,3760877780.0,54571041640.0,4037311980.0,1000000000.0,3037311980.0,10490636400.0,,14313530860.0,33165485340.0,87736526980.0,3750000000.0,,-5647239780.0,-17.027460090231262,32.28669029845433,1.0935251246796511,-23.316063884988523,,,,,375657940.0,3473028550.0,41783248530.0,,,,,,,,,12564639900.0,16917993010.0,42907230780.0,29.2832692103184,0.7426791045825122,0.16478092318413803,,17149542950.0,,102669609340.0,7357454860.0,7357454860.0,-121136044.7420627,1790500495.2579372,,9.44875081286298,,905252260.0,,905252260.0,,,,,,,,,,,,,,-205435150.0,-205435150.0,180457290.0,,,-3837370090.0,-7964416170.0,-11774950.0,-7783958880.0,-205435150.0,-205435150.0,-4640691780.0,,,,376113430.0,376113430.0,,104542010.0,-182229570.0,-182229570.0,182229570.0,676220439.6061858,,,-4522723200.0,-9013426650.0,4490703450.0,,87466570.0,87466570.0,,,13350000920.0,,18851954480.0,,,2.2994355156668944,2.2994355156668944,-452626130.0,,,,,,,395677120.0
2013-03-31,000333.SZ,quarterly,Q1,2013,CNY,31613584550.0,31613584550.0,24255429120.0,24255429120.0,7358155430.0,4898809780.0,4767345410.0,,131464370.0,2459345650.0,111087950.0,-33595050.0,14066110.0,47661160.0,144683000.0,2348257700.0,403123400.0,1945134300.0,97936420.0,1021535360.0,1021535360.0,3755644706.0,0.2719999999914795,0.517922874038767,3755644706.0,0.2719999999914795,0.517922874038767,2459345650.0,7.451616503625709,2459345650.0,2459345650.0,23.275296157455198,7.779395108170357,3.2313177216090163,18847925990.0,18492338110.0,355587880.0,,14390162220.0,-14390162220.0,12139744800.0,,36331081490.0,67318752280.0,21527760350.0,21527760350.0,,,10395009700.0,7058063340.0,3585034790.0,3336946360.0,31922770050.0,99241522330.0,,27010776880.0,1558056270.0,-28568833150.0,14260385710.0,10828481090.0,,47403840250.0,,61664225960.0,2336069050.0,2336069050.0,,240195140.0,,240195140.0,2576264190.0,64240490150.0,4005689590.0,1000000000.0,3005689590.0,11512171770.0,,15272339730.0,35001032180.0,99241522330.0,3750000000.0,,-5327787970.0,-15.221802438855962,30.312345778900784,1.0916986507487818,-23.60124030330826,,,,,,3473028550.0,47403840250.0,,8.417618551481798,0.6548398058184155,0.6548398058184155,5.018559386059241,3.3315642850908165,7.4402588709625395,,16596454760.0,17477221220.0,48837318980.0,33.98314057083401,0.9496048914805691,0.16186652643563845,,17832809100.0,4.653587489806604,107973041770.0,8045737000.0,8045737000.0,373672100.6753653,1846859220.6753654,46.7715443256591,9.463212476806365,,1847197880.0,,1847197880.0,,,,,,,,,,,,,,-656525190.0,-656525190.0,-473589140.0,,,-204126510.0,3643291700.0,-877030.0,3169702560.0,-656525190.0,-656525190.0,3374674840.0,-0.17481025000877706,,,108821800.0,108821800.0,,,69750000.0,,-69750000.0,-644873797.1275,,69750000.0,4026835780.0,-7319648090.0,11346483870.0,,4364250.0,4364250.0,,,12139744800.0,,19728692450.0,,,2.172233720789034,2.172233720789034,-923598940.0,,,,,,0.04777277512789305,-179417570.0
2013-06-30,000333.SZ,quarterly,Q2,2013,CNY,34381149980.0,34381149980.0,26589469920.0,26589469920.0,7844350640.0,4738293180.0,4524885810.0,,213407370.0,3106057460.0,-267578480.0,-34241050.0,26023780.0,60264830.0,-233337430.0,3373635940.0,576929290.0,2796706650.0,453891850.0,1625299250.0,1625299250.0,,,,,,,3106057460.0,7.4278762864945085,3106057460.0,3106057460.0,22.662651087972712,9.034187227032362,4.7272975189761235,19572922460.0,19032443600.0,540478860.0,,12540844150.0,-12540844150.0,8787524900.0,,33812776040.0,62173223400.0,21133714390.0,21133714390.0,,,11265110910.0,6982955510.0,3509926960.0,4282155400.0,32398825300.0,94572048700.0,,24136794830.0,1790673250.0,-25927468080.0,14837860200.0,11549427780.0,,41816924590.0,,56654784790.0,1558103160.0,1558103160.0,,254563680.0,,254563680.0,1812666840.0,58467451630.0,4018380440.0,1000000000.0,3018380440.0,13137471000.0,,16909724960.0,36104597070.0,94572048700.0,3750000000.0,,-5924912660.0,-16.410410697875154,33.24802266970473,1.097404634585675,-31.98232432510558,,,,,,3473028550.0,41816924590.0,,,,,,,,,16395963360.0,16017913010.0,49728306470.0,32.97108734215859,1.0236017232559562,0.14469639984877233,,16558391870.0,,110700148910.0,8222670110.0,8222670110.0,626809362.7196416,2101138062.7196417,25.55468051801337,7.623446214318234,,2342814800.0,,2342814800.0,,,,,,,,,,,,,,-612368360.0,-612368360.0,-95724740.0,,,-433850170.0,-3227767570.0,-9952920.0,-3323492310.0,-612368360.0,-612368360.0,-1711718130.0,,,,307056220.0,307056220.0,,,21549200.0,,-21549200.0,-590794935.9914399,,21549200.0,-1287387970.0,-6680030210.0,5392642240.0,,188038200.0,188038200.0,,,8787524900.0,,19194872110.0,,,1.948018441177619,1.948018441177619,-1171407400.0,,,,,,,-1506529430.0
2013-09-30,000333.SZ,quarterly,Q3,2013,CNY,27873177720.0,27873177720.0,21101081920.0,21101081920.0,6772095800.0,4680133010.0,4537280130.0,,142852880.0,2091962790.0,-357908990.0,-4931900.0,60995290.0,65927190.0,-352977090.0,2449871780.0,436965430.0,2012906350.0,729493210.0,1371199780.0,1371199780.0,4570665933.0,0.30000000002187865,0.4403967341972879,4570665933.0,0.30000000002187865,0.4403967341972879,2091962790.0,7.490481263199247,2091962790.0,2091962790.0,24.29610239646547,7.505289892005898,4.91942394862325,19854255690.0,19245077950.0,609177740.0,,10665719910.0,-10665719910.0,9761261130.0,,35816029320.0,65431546140.0,20630091400.0,20630091400.0,,,11531184010.0,6933550160.0,3532239870.0,4597633850.0,32161275410.0,97592821550.0,,22934389260.0,1959545110.0,-24893934370.0,14779321430.0,11427706160.0,,43651651440.0,,58430972870.0,914212790.0,914212790.0,,254104660.0,,254104660.0,1168317450.0,59599290320.0,17680462440.0,1686323390.0,15994139050.0,14508670790.0,,31951750860.0,37993531230.0,97592821550.0,6323712708.0,,-6903159000.0,-18.169300869167984,34.260126508612124,1.1198092882275845,-25.960452468150905,,,,,,3401310290.0,43651651440.0,,6.0982749841236314,0.4576932159701552,0.4576932159701552,4.3438431031796,3.543246086543512,6.795504533759151,36885274079.31,15693534220.0,38766332979.31,37930308770.0,41.37465454120531,0.40482379977429916,0.3382547726690822,36885274079.31,39375510719.31,8.481550292139891,114606906130.0,8584608830.0,8584608830.0,271685596.50162846,2070202856.5016284,142.68821563780483,18.725861988626573,,1283413140.0,,1283413140.0,,,,,,,,,,,,,,-529623710.0,-529623710.0,116284360.0,,,-587876280.0,-1495426580.0,-4051450.0,-1379142220.0,-529623710.0,-529623710.0,-1101110560.0,-0.1158745175787495,9.340100363664288,,298127500.0,298127500.0,,-20781650.0,15215510.0,,-15215510.0,-479507696.7606902,,15215510.0,-924833560.0,-12409807570.0,11484974010.0,,353346710.0,353346710.0,,,9761261130.0,,6041780370.0,,,4.515794924031501,4.515794924031501,-641706570.0,,,,,,-0.003781343955858959,17283260.0
2013-12-31,000333.SZ,quarterly,Q4,2013,CNY,27486361410.0,27486361410.0,20898417390.0,20898417390.0,6587944020.0,5600261000.0,5336288790.0,,263972210.0,987683020.0,-852323560.0,-204166330.0,714215210.0,918381540.0,-648157230.0,1840006580.0,297257450.0,1542749130.0,1056098210.0,1299423670.0,1299423670.0,,,,,,,987683020.0,7.123810855002072,987683020.0,987683020.0,23.968046995129722,3.5933567388831045,4.727521590133963,19003164720.0,18243599500.0,759565220.0,,7928438250.0,-7928438250.0,15197723840.0,,31125843440.0,65326732000.0,20184762600.0,30266947700.0,,,11434530170.0,6256741990.0,3325738400.0,5177788180.0,31619292770.0,96946024770.0,,23816578110.0,1028015100.0,-24844593210.0,10579252180.0,8961882010.0,,46068129510.0,,56647381690.0,864181230.0,864181230.0,,353899570.0,,353899570.0,1218080800.0,57865462490.0,14762136220.0,1686323390.0,13075812830.0,15304989210.0,,32847431040.0,39080562280.0,96946024770.0,6323712708.0,,-8417536260.0,-21.538933344128946,36.193714718889304,1.1532171488083476,-11.24367415556533,,3289989440.0,778214070.0,11129520330.0,10082185100.0,2931003590.0,46068129510.0,,,,,,,,,11443433410.0,-1326600070.0,34667877250.0,33.00875137949209,-8.626136594429699,,,-567034850.0,,121354273660.0,8645048920.0,8645048920.0,-122848109.55997431,1336016110.4400258,,,,486650920.0,,486650920.0,,,,,,,,,,,,,,-316872150.0,-316872150.0,-13652420.0,,,-144630170.0,-4284226380.0,11290780.0,-4297878800.0,-316872150.0,-316872150.0,-4246694670.0,,13.312492896335137,,286489280.0,299929060.0,-13439780.0,3156610.0,135584600.0,,-135584600.0,281959889.97035015,,135584600.0,-3807811760.0,-7223917460.0,3416105700.0,,-122010760.0,-122010760.0,,,,,6233131240.0,,,,,-243325460.0,,,,,,,-331784450.0
2014-03-31,000333.SZ,quarterly,Q1,2014,CNY,38533256410.0,38533256410.0,28689939330.0,28689939330.0,9843317080.0,5547581360.0,5332308880.0,,215272480.0,4295735720.0,840690400.0,-113587700.0,68558650.0,182146350.0,954278100.0,3455045320.0,594390320.0,2860655000.0,2217043220.0,2538849110.0,2538849110.0,6347122775.0,0.4,0.45070106588571546,6347122775.0,0.4,0.45070106588571546,4295735720.0,8.17113635002813,4295735720.0,4295735720.0,25.54499151399387,11.148125334367503,6.588721915911389,28017489560.0,27924145140.0,93344420.0,,15500655940.0,-15500655940.0,12054390770.0,,41325709580.0,81397589910.0,20377227960.0,20377227960.0,,,11998603570.0,6418337450.0,3487333860.0,5580266120.0,32375831530.0,113773421440.0,,27830699320.0,2620285650.0,-30450984970.0,16411121760.0,15834639720.0,,53575091410.0,,69986213170.0,970409980.0,970409980.0,,1111916220.0,,1111916220.0,2082326200.0,72068539370.0,17013142010.0,1686323390.0,15326818620.0,17843838320.0,,35121566400.0,41704882070.0,113773421440.0,6323712708.0,,-11119095440.0,-26.661376050259623,32.869001921964774,1.163051781531331,-15.059513105597276,,,,,,2931003590.0,53575091410.0,,6.070980155256253,0.676800476732546,0.676800476732546,4.414203183583447,3.0770102300408078,5.559455184794341,53379302537.75,17381531740.0,49326660387.75,43495009120.0,39.96212919980186,0.35237600930949314,0.3845415387184701,53379302537.75,49420004807.75,7.771499329119248,128273945520.0,10481438990.0,10481438990.0,350069859.1105611,2098623959.1105611,140.90519107550864,23.504287260999167,,643611780.0,,643611780.0,,,,,,,,,,,,,,-902058240.0,-902058240.0,257253680.0,,,-82760680.0,4571664180.0,-14111800.0,4828917860.0,-902058240.0,-902058240.0,4848150220.0,-0.14212081158300896,13.127789845661624,,236049110.0,236049110.0,,,-1876490.0,-1876490.0,1876490.0,-845294109.0693672,,,4825069160.0,-9595134470.0,14420203630.0,,925139300.0,925139300.0,,,12054390770.0,,6583315670.0,,,4.7060962177818295,4.7060962177818295,-321805890.0,,,,,,0.02688530000902653,-170644300.0
2014-06-30,000333.SZ,quarterly,Q2,2014,CNY,39174961950.0,39174961950.0,28653343980.0,28653343980.0,10521617970.0,5872250870.0,5640695580.0,,231555290.0,4649367100.0,-643931120.0,-221364120.0,190582220.0,411946340.0,-422567000.0,5293298220.0,936325150.0,4356973070.0,3785594230.0,4071283650.0,4071283650.0,,,,,,,4649367100.0,9.036560664144098,4649367100.0,4649367100.0,26.85801707587874,11.868210889225892,10.392565678037627,17958611400.0,17871564770.0,87046630.0,,12733090010.0,-12733090010.0,10056015770.0,,57385358520.0,85399985690.0,20248100850.0,31263048590.0,,,12441471250.0,6409668470.0,3478664880.0,6031802780.0,32689572100.0,118089557790.0,,24629103230.0,2792337060.0,-27421440290.0,18619480840.0,18343553000.0,,55528336290.0,,74147817130.0,840678010.0,840678010.0,,942958750.0,,942958750.0,1783636760.0,75931453890.0,14762136220.0,4215808470.0,10546327750.0,18542475190.0,,35727510770.0,42158103900.0,118089557790.0,6323712708.0,,1312666240.0,3.113674758982697,32.00973393479004,1.1517532005058502,-19.177339718855052,,2877835230.0,422297840.0,6755882700.0,11014947740.0,2931003590.0,55528336290.0,,,,,,,,,19460158850.0,7932140580.0,48649035640.0,40.001119434317324,2.4533300505372537,0.059609786244395814,,8019187210.0,,133067757490.0,12024748630.0,12024748630.0,610255596.0884842,2316089666.0884843,12.998062829480187,3.4247985715493274,,571378840.0,,571378840.0,,,,,,,,,,,,,,-486903680.0,-486903680.0,-22743973700.0,,,-185567410.0,220098360.0,3063580.0,-22523875340.0,-486903680.0,-486903680.0,3315301860.0,,15.056621501040837,,4053577620.0,4053577620.0,,-26488790030.0,-13001620.0,-13001620.0,13001620.0,-330033319.4706408,,,3611061530.0,-6772896630.0,10383958160.0,,191144010.0,191144010.0,,,,,6430593130.0,,,0.6596512595872867,0.6596512595872867,-285689420.0,,,,,,,-3205395760.0
2014-09-30,000333.SZ,quarterly,Q3,2014,CNY,31880719370.0,31880719370.0,24138196090.0,24138196090.0,7742523280.0,5046493560.0,4872210280.0,,174283280.0,2696029720.0,-430708890.0,-74880380.0,51474270.0,126354650.0,-355828510.0,3126738610.0,504895470.0,2621843140.0,2063803880.0,2342823510.0,2342823510.0,6275420116.0,0.37333333333758273,0.417795636234022,6275420116.0,0.37333333333758273,0.417795636234022,2696029720.0,9.213049790321252,2696029720.0,2696029720.0,24.285911463107617,8.45661507417861,7.348715952139445,10406949500.0,10180857870.0,226091630.0,,10471852190.0,-10471852190.0,10970974880.0,,61792130920.0,83170055300.0,20119004320.0,20119004320.0,,,12533807250.0,6400533440.0,3469529850.0,6133273810.0,32652811570.0,115822866870.0,,25198503640.0,2387089940.0,-27585593580.0,11643239360.0,10944687140.0,,58717662020.0,,70360901380.0,183842530.0,183842530.0,,1103302890.0,,1103302890.0,1287145420.0,71648046800.0,17221176270.0,4215808470.0,13005367800.0,20885298710.0,,38088008320.0,44174820070.0,115822866870.0,6323712708.0,,947671800.0,2.1452759705603937,34.52155099047041,1.182049315298297,-19.699546442464296,,,,,,2931003590.0,58717662020.0,,5.080252601529571,0.4296174073073007,0.4296174073073007,1.658366979043543,3.9999086461162117,6.019403630633357,60808820924.03999,11827081890.0,68315765064.03999,43015000820.0,27.495249714143792,0.17312375670408076,0.4983812947529417,60808820924.03999,68541856694.03999,10.88624566980943,137075299140.0,12628815560.0,12628815560.0,115840490.38429192,1726008320.384292,589.7399504906074,39.58020610748252,,558039260.0,,558039260.0,,,,,,,,,,,,,,-221205910.0,-221205910.0,-1692921640.0,,,-74136290.0,-6106293470.0,2957300.0,-7799215110.0,-221205910.0,-221205910.0,-7002017160.0,-0.035249577862684726,18.990635375846193,,-974661880.0,1833223390.0,-2807885270.0,,-680166780.0,-680166780.0,680166780.0,-178043535.8717681,,,-6963924180.0,-19073938440.0,12110014260.0,,183112930.0,183112930.0,,,10970974880.0,,6086811750.0,,,5.4095148305452,5.4095148305452,-279019630.0,,,,,,-0.1484788241705665,931767000.0
2014-12-31,000333.SZ,quarterly,Q4,2014,CNY,32722029290.0,32722029290.0,24188207070.0,24188207070.0,8533822220.0,6575442930.0,6386957770.0,,188485160.0,1958379290.0,-157223150.0,-132450610.0,345251010.0,477701620.0,-24772540.0,2115602440.0,308744990.0,1806857450.0,1291670530.0,1549263990.0,1549263990.0,,,,,,,1958379290.0,9.556193816101862,1958379290.0,1958379290.0,26.079746290698342,5.984895596308538,4.734620754323028,9609320000.0,9609320000.0,,,9362103000.0,-9362103000.0,15020030000.0,-260.0,61797723000.0,86427073000.0,20183696000.0,31985366310.0,,,13681317000.0,6363749000.0,3431958000.0,7317568000.0,33865013000.0,120292086000.0,,32785951000.0,3280151000.0,-36066102000.0,6682779000.0,6070879000.0,,66460070000.0,,73142849000.0,172231000.0,172231000.0,,1245552000.0,,1245552000.0,1417783000.0,74560632000.0,14607001960.0,4215808000.0,10391193960.0,21814316000.0,,39470499000.0,45731454000.0,120292086000.0,6323712708.0,,-3366210000.0,-7.360819973053995,34.554796494571846,1.181620270219444,-23.559841466298593,,2812848900.0,392333540.0,11814847820.0,11801670310.0,2931791000.0,66460070000.0,,,,,,,,,6855010000.0,3506645000.0,39146089000.0,17.511353433033886,1.9548628389814195,0.024640722169410777,,3506645000.0,,142310967020.0,13599511830.0,13599511830.0,-288422773.0380769,1487698136.9619231,,2.3570944352737,,515186920.0,,515186920.0,,,,,,,,,,,,,,-1068011320.0,-1068011320.0,-4682755830.0,,,-179659820.0,-6095598970.0,471730.0,-10778354800.0,-1068011320.0,-1068011320.0,-6931586090.0,,23.736724802108206,,-4281515930.0,-4777415820.0,495899890.0,,692676830.0,692676830.0,-692676830.0,-773145258.3317573,,,-5837669360.0,-6212339440.0,374670080.0,,-25905410.0,-25905410.0,,,,,6260955000.0,,,0.25785079963418067,0.25785079963418067,-257593460.0,,,,,,,-78269790.0
